"","Grado","Sexo","Edad","Autoconsciencia","Eficacia","Persistencia","ApoyoEscuela","CoherenciaFam","Compañerismo","RegulaciónEmo","Empatía","ControlConducta","Optimismo","Entusiasmo","Gratitud"
"1644",1,2,13,3.66666666666667,3.33333333333333,3,4,4,3.33333333333333,3,3.66666666666667,3,4,4.33333333333333,4.66666666666667
"1645",1,1,13,3.5,3.5,3.66666666666667,4,4,3,3.33333333333333,3,2.66666666666667,4,4.66666666666667,4.66666666666667
"1646",1,1,14,3.33333333333333,4,2.66666666666667,3,4,4,3.66666666666667,3.66666666666667,2.66666666666667,4,5,5
"1647",1,1,13,3,4,3.33333333333333,4,3.33333333333333,4,3,4,3,4,4.33333333333333,4
"1648",1,1,13,4,3.33333333333333,3,4,3.66666666666667,4,3.33333333333333,3.66666666666667,3.33333333333333,4,4,3.66666666666667
"1649",1,2,13,3,3.33333333333333,3.66666666666667,3.66666666666667,4,3.66666666666667,3,3,2.66666666666667,4,5,4.33333333333333
"1650",1,1,13,3,3,2.66666666666667,3.5,3.66666666666667,3.66666666666667,3.33333333333333,2.66666666666667,2.66666666666667,4,4.33333333333333,4.33333333333333
"1651",1,1,13,3.33333333333333,3.66666666666667,3.66666666666667,4,3,4,3.66666666666667,3,2.66666666666667,3,3.66666666666667,4
"1652",1,2,13,2,1.66666666666667,3.66666666666667,1.66666666666667,1.33333333333333,1,3,3.66666666666667,2.66666666666667,1.66666666666667,2.33333333333333,1.33333333333333
"1653",1,2,14,3,3.66666666666667,3.33333333333333,3.33333333333333,3,3.66666666666667,3.66666666666667,3.66666666666667,3.33333333333333,3.66666666666667,3,3.66666666666667
"1654",1,1,14,3,3.66666666666667,3.33333333333333,3.66666666666667,4,3.33333333333333,2.33333333333333,3.33333333333333,3,4,4,4
"1655",1,2,14,2.66666666666667,2.33333333333333,1.33333333333333,3.66666666666667,2.66666666666667,4,2,3.66666666666667,2.33333333333333,3.66666666666667,2.66666666666667,4
"1656",1,2,13,2.33333333333333,2.66666666666667,1.33333333333333,2.33333333333333,3,2.66666666666667,2,1.33333333333333,3,3.66666666666667,3,4
"1657",1,1,13,3.5,3.33333333333333,3.33333333333333,4,3.66666666666667,4,3,3,2.33333333333333,3.33333333333333,3.66666666666667,3.66666666666667
"1658",1,2,13,3.66666666666667,3.66666666666667,3.66666666666667,4,3.66666666666667,4,2,2.66666666666667,3.33333333333333,3,4.66666666666667,4.33333333333333
"1659",1,1,13,4,3.33333333333333,3,4,3.66666666666667,4,3.66666666666667,3.33333333333333,3.5,4,4.33333333333333,4.66666666666667
"1660",1,1,13,2.33333333333333,4,2.66666666666667,4,3,3,3,2.33333333333333,3.66666666666667,3.33333333333333,3.33333333333333,4
"1661",1,2,14,3,3,3,3.33333333333333,4,4,3,2.66666666666667,3.33333333333333,3.66666666666667,3.66666666666667,4
"1662",1,2,13,4,4,3.33333333333333,4,4,4,4,3.66666666666667,3.33333333333333,4,5,4.66666666666667
"1663",1,1,13,3,3.66666666666667,3,2.66666666666667,1.33333333333333,2,3.33333333333333,3.33333333333333,2.66666666666667,3.66666666666667,3,3
"1664",1,1,13,2.66666666666667,3.33333333333333,3,2,2.66666666666667,4,2.66666666666667,4,2.66666666666667,4,2.66666666666667,2.33333333333333
"1665",1,2,13,4,4,3.33333333333333,4,4,4,4,4,4,4,4.66666666666667,5
"1666",1,2,13,3.33333333333333,3.66666666666667,2,2.66666666666667,3.66666666666667,3.66666666666667,3.33333333333333,3,2.66666666666667,3.33333333333333,4.33333333333333,3.33333333333333
"1667",1,1,13,3.33333333333333,4,3.33333333333333,3.33333333333333,4,4,3,4,3,4,4.33333333333333,4
"1668",1,1,13,3.66666666666667,3.66666666666667,3.33333333333333,4,4,2.66666666666667,4,3,3,3.33333333333333,3.33333333333333,4
"1669",1,2,13,3,3.33333333333333,1.5,3.33333333333333,3,3.66666666666667,1.66666666666667,2.66666666666667,3,3.66666666666667,3.66666666666667,3.33333333333333
"1670",1,2,13,2.66666666666667,4,2.66666666666667,3.66666666666667,3.33333333333333,4,3.66666666666667,3.66666666666667,3.66666666666667,3.33333333333333,3.33333333333333,3.66666666666667
"1671",1,2,13,3.33333333333333,4,3,3,2.66666666666667,4,3,2,2.66666666666667,2.33333333333333,2,2.33333333333333
"1672",1,1,13,2.66666666666667,3,2.66666666666667,3.33333333333333,3,3.33333333333333,3,3.66666666666667,3,4,3,4
"1673",1,1,14,2.33333333333333,3.66666666666667,2.66666666666667,3.5,4,4,3.33333333333333,3.66666666666667,3.33333333333333,4,3.66666666666667,4
"1674",1,2,14,2.33333333333333,2.66666666666667,3.66666666666667,3.66666666666667,3,4,2.66666666666667,2.66666666666667,2,3.33333333333333,3.66666666666667,4.33333333333333
"1675",1,1,13,3.66666666666667,3.66666666666667,3.33333333333333,3.66666666666667,4,3.33333333333333,3.66666666666667,3.66666666666667,3.5,4,4,4.66666666666667
"1676",1,2,13,3,2,3.33333333333333,4,3.33333333333333,3.33333333333333,3.33333333333333,3,3,4,1.33333333333333,3
"1677",1,1,13,4,3,1.66666666666667,4,3.33333333333333,3.66666666666667,1.66666666666667,3.33333333333333,2.33333333333333,4,2.66666666666667,2.66666666666667
"1678",1,1,14,3.33333333333333,3,3,3.66666666666667,3.33333333333333,3,2.66666666666667,4,2.66666666666667,4,4,4
"1679",1,1,14,3,3,1.66666666666667,3.33333333333333,2.66666666666667,3.33333333333333,3,1.66666666666667,2.5,3.33333333333333,2,2.33333333333333
"1680",1,2,14,3.33333333333333,3.66666666666667,1.66666666666667,3,3.33333333333333,3.66666666666667,2.66666666666667,2.33333333333333,2.66666666666667,3.66666666666667,4.66666666666667,3.66666666666667
"1681",1,1,13,3.33333333333333,3.66666666666667,2,4,4,3.33333333333333,3.33333333333333,4,3.33333333333333,4,4.66666666666667,5
"1682",1,2,13,3.33333333333333,3.66666666666667,3.33333333333333,3.33333333333333,3,4,3.33333333333333,3.33333333333333,3.33333333333333,4,3.33333333333333,3.33333333333333
"1683",1,1,14,3.33333333333333,3.33333333333333,2.66666666666667,4,4,1.33333333333333,3,3.33333333333333,3.33333333333333,4,3,2.66666666666667
"1684",1,1,13,2.66666666666667,3.33333333333333,3.33333333333333,3.66666666666667,3.66666666666667,3.33333333333333,3,2.33333333333333,3,4,3.33333333333333,3.33333333333333
"1685",1,1,13,3,3.66666666666667,2.66666666666667,3.66666666666667,3.66666666666667,2,4,3,3.66666666666667,3.33333333333333,4,3.33333333333333
"1686",1,1,14,3.66666666666667,3.66666666666667,2.66666666666667,3.66666666666667,4,3.66666666666667,3.66666666666667,3.66666666666667,2.66666666666667,4,4,4.66666666666667
"1687",1,1,14,3.33333333333333,3.33333333333333,2.66666666666667,3.66666666666667,2.66666666666667,4,2.66666666666667,2.66666666666667,2.66666666666667,4,3.33333333333333,3.66666666666667
"1688",1,1,13,3.66666666666667,4,2.33333333333333,4,3.66666666666667,4,3,2.66666666666667,3,4,2.33333333333333,2.66666666666667
"1689",1,2,13,2,2.66666666666667,2.66666666666667,3.33333333333333,3.5,2.33333333333333,3.33333333333333,3,3.33333333333333,4,3,3.33333333333333
"1690",1,2,13,2.66666666666667,3.33333333333333,2,2.66666666666667,2.33333333333333,1,3,3.66666666666667,3.66666666666667,3,3,3.66666666666667
"1691",1,2,13,2.33333333333333,3.66666666666667,2.66666666666667,4,3.66666666666667,4,3,2.33333333333333,2.66666666666667,4,3.66666666666667,4.33333333333333
"1692",1,2,14,3,3.5,2,3.33333333333333,2.66666666666667,4,3.66666666666667,3.33333333333333,3,3.66666666666667,4.33333333333333,4
"1693",1,1,13,3.33333333333333,2.66666666666667,2,2.66666666666667,3.5,2.66666666666667,2.33333333333333,2.33333333333333,2.5,2.66666666666667,3,3
"1694",1,2,13,3.33333333333333,3.66666666666667,2.66666666666667,4,4,4,3.33333333333333,3.33333333333333,3.66666666666667,3.66666666666667,4.33333333333333,4.66666666666667
"1695",1,1,14,3,3.33333333333333,3,4,4,4,4,4,4,3.66666666666667,4.66666666666667,3.66666666666667
"1696",1,2,14,3.33333333333333,3.66666666666667,3.66666666666667,3.66666666666667,3,4,3,3.33333333333333,3,3.66666666666667,3.33333333333333,3.66666666666667
"1697",1,1,13,3.66666666666667,3,3,4,3.66666666666667,2.66666666666667,3.66666666666667,2.66666666666667,2.66666666666667,2.33333333333333,5,5
"1698",1,2,13,3,3.66666666666667,3.33333333333333,4,2.66666666666667,4,3.66666666666667,3,3.66666666666667,4,3,3
"1699",1,2,13,3.33333333333333,3,2,2.66666666666667,2,3.33333333333333,2.66666666666667,3.33333333333333,2.66666666666667,2.33333333333333,2.33333333333333,2.66666666666667
"1700",1,1,15,3.33333333333333,3.66666666666667,2.33333333333333,3.33333333333333,3.66666666666667,4,3.66666666666667,3.5,3.33333333333333,3.66666666666667,3.66666666666667,1.66666666666667
"1701",1,1,14,4,3.66666666666667,3.66666666666667,4,4,3.66666666666667,3.33333333333333,4,3.33333333333333,4,5,5
"1702",1,1,13,2.33333333333333,3,2,2,3,2.33333333333333,3,3,2.5,3.33333333333333,4,3.33333333333333
"1703",1,1,13,2.66666666666667,3,2.33333333333333,2,3,2.33333333333333,2.66666666666667,3,2,2.66666666666667,2,2.66666666666667
"1704",1,2,15,3.66666666666667,3.66666666666667,3.66666666666667,4,3.33333333333333,4,3.33333333333333,4,3.33333333333333,4,4.66666666666667,4.66666666666667
"1705",1,1,15,2.66666666666667,3.66666666666667,3,4,3,3,2.66666666666667,3,3,3.66666666666667,2.66666666666667,3.66666666666667
"1706",3,1,15,3.66666666666667,3.33333333333333,3.33333333333333,4,4,4,3.66666666666667,3.33333333333333,3.33333333333333,2.33333333333333,3.33333333333333,3
"1707",3,2,16,2,2,1.66666666666667,2.33333333333333,3.33333333333333,1.66666666666667,2.33333333333333,1,2.33333333333333,1.66666666666667,1.66666666666667,2
"1708",3,1,15,3,4,2.33333333333333,3.66666666666667,3,4,3,3.33333333333333,3,4,4,5
"1709",3,1,15,3.66666666666667,4,2.66666666666667,4,3.66666666666667,3.66666666666667,3.33333333333333,3.33333333333333,3.66666666666667,4,4,4.33333333333333
"1710",3,1,15,3.33333333333333,3.66666666666667,3,4,3.66666666666667,3.66666666666667,3,2.66666666666667,2.33333333333333,3.33333333333333,3.33333333333333,3.33333333333333
"1711",3,2,15,3.33333333333333,4,3,3.66666666666667,3,4,3.66666666666667,3.66666666666667,3,4,3.66666666666667,4
"1712",3,1,15,3.66666666666667,3.33333333333333,3.66666666666667,4,3.33333333333333,4,2.66666666666667,3,3.33333333333333,3.33333333333333,4.33333333333333,4.66666666666667
"1713",3,1,15,3.66666666666667,4,2.33333333333333,3.33333333333333,3,4,3.33333333333333,2.66666666666667,3.66666666666667,4,5,4.66666666666667
"1714",3,2,15,3.66666666666667,3.33333333333333,3.33333333333333,4,3.33333333333333,4,3.66666666666667,4,3.33333333333333,3.66666666666667,2.66666666666667,3
"1715",3,2,15,3.33333333333333,3,3,3,4,4,3.66666666666667,3.33333333333333,3.66666666666667,4,3.33333333333333,4
"1716",3,1,16,3.33333333333333,3.33333333333333,3.33333333333333,4,4,3,3.33333333333333,4,3.66666666666667,4,4.33333333333333,4
"1717",3,1,15,3.66666666666667,4,3.33333333333333,4,4,4,3,3.33333333333333,3.33333333333333,4,5,5
"1718",3,1,16,3,3.66666666666667,2,3.66666666666667,4,4,3.33333333333333,3.66666666666667,3,4,3.66666666666667,4.66666666666667
"1719",3,2,15,4,3.33333333333333,3.66666666666667,4,4,4,4,3.66666666666667,3.66666666666667,3.66666666666667,3.33333333333333,4
"1720",3,2,16,3,3.66666666666667,3.33333333333333,3.66666666666667,3.66666666666667,3.66666666666667,3.66666666666667,3.66666666666667,3.66666666666667,3.66666666666667,4,4.33333333333333
"1721",3,1,15,3.66666666666667,3.66666666666667,2.66666666666667,4,4,3.66666666666667,3.33333333333333,3.66666666666667,2.66666666666667,4,4.66666666666667,4.66666666666667
"1722",3,1,15,4,4,4,4,4,4,4,4,3.33333333333333,4,5,4.66666666666667
"1723",3,1,16,3.66666666666667,2.66666666666667,3,3.66666666666667,3.66666666666667,4,2.66666666666667,3.33333333333333,3.66666666666667,4,3.33333333333333,3
"1724",3,1,15,3,3,2.33333333333333,4,3.66666666666667,2.66666666666667,2.66666666666667,3.66666666666667,3.66666666666667,2.33333333333333,3,3
"1725",3,2,15,3.33333333333333,3.66666666666667,3.33333333333333,4,4,3.66666666666667,3.33333333333333,3.66666666666667,3.33333333333333,4,4,4
"1726",3,1,15,4,3.66666666666667,3,4,4,4,3.33333333333333,3,3.33333333333333,4,4.66666666666667,4.66666666666667
"1727",3,1,16,3.66666666666667,3.33333333333333,3.33333333333333,4,3.66666666666667,3.66666666666667,2.66666666666667,2.33333333333333,2.33333333333333,4,3.33333333333333,4.33333333333333
"1728",3,2,15,3.66666666666667,3.33333333333333,3.33333333333333,3.66666666666667,4,4,4,4,4,1.66666666666667,2,2
"1729",3,2,15,3.66666666666667,4,3.66666666666667,3.33333333333333,4,3.33333333333333,2.33333333333333,2.33333333333333,2.66666666666667,4,4.33333333333333,3.66666666666667
"1730",3,2,15,3.66666666666667,3.33333333333333,2.66666666666667,3,4,4,4,3.33333333333333,3.66666666666667,3.33333333333333,3,4.33333333333333
"1731",1,1,13,3.66666666666667,3.66666666666667,3,3,4,1.33333333333333,3,2.33333333333333,2,4,4,2.66666666666667
"1732",1,1,13,3.66666666666667,4,3.33333333333333,2.33333333333333,3.66666666666667,1,3.66666666666667,3.66666666666667,4,4,3.33333333333333,3.33333333333333
"1733",1,2,13,3.66666666666667,4,3,3.33333333333333,4,3.66666666666667,3.33333333333333,3.66666666666667,3.66666666666667,3.66666666666667,3.66666666666667,4.33333333333333
"1734",1,1,13,3.66666666666667,4,3,3.66666666666667,4,3.66666666666667,3.66666666666667,3.66666666666667,2.66666666666667,3.66666666666667,4.33333333333333,4.66666666666667
"1735",1,1,14,2.66666666666667,4,2.33333333333333,2.66666666666667,4,4,4,3.66666666666667,4,4,4,3.66666666666667
"1736",1,2,13,2.66666666666667,2.33333333333333,3.66666666666667,3.66666666666667,2.33333333333333,3.66666666666667,3.33333333333333,3.66666666666667,3,4,4.66666666666667,3.66666666666667
"1737",1,2,13,3.33333333333333,3.66666666666667,2,3.66666666666667,4,2.33333333333333,3.66666666666667,3.66666666666667,3.33333333333333,4,3.66666666666667,3.66666666666667
"1738",1,2,13,3.33333333333333,3.66666666666667,2.33333333333333,4,3.33333333333333,2.66666666666667,2.66666666666667,3.66666666666667,2.33333333333333,4,3,1.33333333333333
"1739",1,2,13,2,3,2,3.66666666666667,4,4,2.66666666666667,3.33333333333333,2,3,2,3.33333333333333
"1740",1,1,13,3.33333333333333,4,2.66666666666667,3.33333333333333,3,2.33333333333333,3,3,2.66666666666667,3.66666666666667,4.33333333333333,3.33333333333333
"1741",1,2,14,3,3.66666666666667,3.33333333333333,3.66666666666667,3.66666666666667,4,3.66666666666667,4,3,4,3.66666666666667,3.66666666666667
"1742",2,1,15,3.66666666666667,3.66666666666667,3,4,3.66666666666667,4,4,3.33333333333333,3,4,3.66666666666667,3.33333333333333
"1743",2,2,14,3,3.33333333333333,2.33333333333333,3.66666666666667,1.66666666666667,4,2.66666666666667,3.33333333333333,2.33333333333333,3.66666666666667,3.33333333333333,3.66666666666667
"1744",2,1,14,3,3.66666666666667,1.33333333333333,1.66666666666667,3.33333333333333,4,3,3,3,2.66666666666667,2,3
"1745",2,2,15,3.33333333333333,3.66666666666667,1.66666666666667,3.66666666666667,1.33333333333333,4,2.66666666666667,4,2.33333333333333,3.66666666666667,4.66666666666667,5
"1746",2,2,15,3.66666666666667,3.66666666666667,2.66666666666667,4,3.66666666666667,4,3.66666666666667,3.33333333333333,3,4,4,4
"1747",2,2,15,3.33333333333333,3,4,4,2.33333333333333,4,3,3.33333333333333,3.66666666666667,3.66666666666667,3.33333333333333,4
"1748",2,2,15,3.33333333333333,3,2.33333333333333,3.66666666666667,3.5,4,3,4,3,3.66666666666667,3.66666666666667,4
"1749",2,2,14,4,4,3,3,3.66666666666667,4,3.66666666666667,4,3.66666666666667,4,3.33333333333333,4.66666666666667
"1750",2,2,14,3.33333333333333,4,3.33333333333333,3.33333333333333,4,3.66666666666667,3,4,4,4,4.66666666666667,4.66666666666667
"1751",2,1,14,3.33333333333333,3.33333333333333,2.66666666666667,3.66666666666667,4,4,3.66666666666667,3.33333333333333,3.66666666666667,4,5,4.66666666666667
"1752",2,1,15,3,2.66666666666667,1.66666666666667,3.33333333333333,3.66666666666667,2.66666666666667,3,2.33333333333333,1.66666666666667,3,4.66666666666667,3.66666666666667
"1753",2,1,15,3.33333333333333,3.66666666666667,3.33333333333333,4,3.66666666666667,3.66666666666667,4,2.66666666666667,3.33333333333333,4,3.33333333333333,3.33333333333333
"1754",2,1,14,4,4,3,4,3.66666666666667,4,3.66666666666667,3,4,3.66666666666667,3.33333333333333,3.66666666666667
"1755",2,1,15,3.66666666666667,3.66666666666667,3.33333333333333,4,3,4,3.33333333333333,3.66666666666667,3,4,4.33333333333333,4.33333333333333
"1756",2,2,14,3,1.66666666666667,1.66666666666667,2.66666666666667,1,4,2.33333333333333,2.66666666666667,1.66666666666667,3,3.66666666666667,4.33333333333333
"1757",2,2,14,3.33333333333333,3.66666666666667,2.5,4,4,4,3.66666666666667,4,3.33333333333333,4,4.66666666666667,4
"1758",2,1,15,3,3.66666666666667,2.33333333333333,3.66666666666667,3.5,4,4,2.66666666666667,2.5,2.33333333333333,4.66666666666667,3.33333333333333
"1759",2,2,15,3.66666666666667,3,2.66666666666667,4,3,4,3.33333333333333,4,3.66666666666667,2.66666666666667,4.66666666666667,4.33333333333333
"1760",2,2,15,3.66666666666667,4,3,4,4,4,3.66666666666667,3.33333333333333,3.66666666666667,3.33333333333333,2,3.33333333333333
"1761",2,2,15,3.66666666666667,3.33333333333333,3,4,2.33333333333333,4,3,4,3.33333333333333,4,4.33333333333333,4
"1762",2,2,15,4,3.33333333333333,3,4,3,4,3.33333333333333,4,3.33333333333333,4,3.33333333333333,3.66666666666667
"1763",2,2,14,3.66666666666667,3.33333333333333,3.66666666666667,3.66666666666667,3.66666666666667,4,3.66666666666667,3.33333333333333,2.66666666666667,4,4.33333333333333,3.66666666666667
"1764",2,1,14,4,4,3,3.66666666666667,4,4,3,3,3,4,4.66666666666667,5
"1765",2,1,15,3.66666666666667,3.66666666666667,3.33333333333333,3.66666666666667,3.66666666666667,2.33333333333333,3.66666666666667,3.5,3.33333333333333,3.66666666666667,4.66666666666667,2.66666666666667
"1766",2,1,14,3,3.66666666666667,2.66666666666667,3.66666666666667,3.33333333333333,2.66666666666667,3.33333333333333,3.66666666666667,2.66666666666667,3.33333333333333,3,3
"1767",2,1,14,3,2.66666666666667,2.33333333333333,2.66666666666667,4,1.33333333333333,3.33333333333333,2.66666666666667,3,3.66666666666667,3,2.66666666666667
"1768",2,1,14,2.66666666666667,3.66666666666667,2.66666666666667,3.33333333333333,3.66666666666667,4,3.66666666666667,3.33333333333333,2.66666666666667,3,3.33333333333333,4.33333333333333
"1769",2,2,14,3,3,1.66666666666667,2.66666666666667,2.33333333333333,3.66666666666667,3.33333333333333,4,2.66666666666667,3.33333333333333,2.66666666666667,4.66666666666667
"1770",2,2,14,3,2.66666666666667,2.66666666666667,3,4,3,3.33333333333333,3.66666666666667,3,3,3,3.33333333333333
"1771",2,2,16,2.66666666666667,3,2.33333333333333,3,3,3.33333333333333,2.66666666666667,2.66666666666667,3,2.66666666666667,3.33333333333333,3.33333333333333
"1772",2,2,14,3,2.66666666666667,2.33333333333333,3,3.66666666666667,4,3,4,2.33333333333333,2.66666666666667,3,3.33333333333333
"1773",2,1,14,3.33333333333333,3,3.66666666666667,3.66666666666667,3,4,2.66666666666667,3,3,3.66666666666667,2.66666666666667,4
"1774",2,1,14,3.5,3.5,2.5,3.66666666666667,3,3.66666666666667,3.66666666666667,4,3,4,3,3.66666666666667
"1775",3,1,15,3.66666666666667,4,2.33333333333333,3,4,4,4,3,4,4,5,5
"1776",3,2,15,3.66666666666667,4,3.33333333333333,3,4,3,3,2.66666666666667,3.66666666666667,4,5,4.66666666666667
"1777",3,2,16,3.33333333333333,3.66666666666667,2.33333333333333,3.66666666666667,4,3.66666666666667,3,4,3.66666666666667,4,3,3.66666666666667
"1778",3,1,16,3.33333333333333,3.66666666666667,2.66666666666667,4,3.66666666666667,2.33333333333333,4,3.66666666666667,3,3,3.66666666666667,3.66666666666667
"1779",3,1,15,3.33333333333333,3.33333333333333,2.66666666666667,2.66666666666667,3.33333333333333,3,3.33333333333333,2.33333333333333,2.33333333333333,3.66666666666667,3.66666666666667,3.66666666666667
"1780",3,1,15,3.5,4,3.66666666666667,4,4,4,3.66666666666667,3.66666666666667,3.66666666666667,4,5,5
"1781",3,2,15,3.33333333333333,4,3,4,4,4,2.66666666666667,4,3,4,4.33333333333333,4.33333333333333
"1782",3,1,16,2,2.33333333333333,1.33333333333333,2,2.33333333333333,3.33333333333333,2.33333333333333,3,2,3.33333333333333,1,1.33333333333333
"1783",3,1,15,3.66666666666667,4,3.33333333333333,4,4,3,4,3.66666666666667,3.66666666666667,4,4,4
"1784",3,2,16,3.66666666666667,4,2.66666666666667,3.66666666666667,3.33333333333333,4,4,3.66666666666667,3,3.66666666666667,4,4
"1785",1,2,16,3.66666666666667,3.66666666666667,3,2,4,1,4,3,3.66666666666667,1,2.66666666666667,2.33333333333333
"1786",1,2,13,4,3.66666666666667,4,4,4,3,4,4,3.66666666666667,4,4.66666666666667,4.66666666666667
"1787",1,2,13,3.66666666666667,3,3.66666666666667,3.66666666666667,3.66666666666667,4,3.33333333333333,4,3.33333333333333,3,3.33333333333333,4
"1788",1,2,14,2.66666666666667,3.33333333333333,1.66666666666667,3.33333333333333,2.33333333333333,3.66666666666667,2.66666666666667,3.66666666666667,3,3.33333333333333,1.66666666666667,2.33333333333333
"1789",1,2,13,3,3.5,2.66666666666667,3,3.66666666666667,2.66666666666667,3.33333333333333,2.66666666666667,2,3.33333333333333,3.66666666666667,3.66666666666667
"1790",1,2,13,3.66666666666667,3.66666666666667,3,3.33333333333333,4,4,4,4,4,3.33333333333333,2.66666666666667,3.66666666666667
"1791",1,2,13,3,3.66666666666667,2.66666666666667,3,3.33333333333333,4,3.33333333333333,2.33333333333333,3,4,4,4.66666666666667
"1792",1,2,13,3.66666666666667,3.33333333333333,2.66666666666667,4,2.66666666666667,4,3,4,3,3.66666666666667,3.33333333333333,4.33333333333333
"1793",1,1,14,3.33333333333333,3.66666666666667,1.66666666666667,2.5,3.33333333333333,2.33333333333333,3.33333333333333,1.66666666666667,3,2.33333333333333,3.33333333333333,3
"1794",1,1,13,3.33333333333333,3.33333333333333,2.33333333333333,3.66666666666667,3.33333333333333,4,2.33333333333333,3.66666666666667,2.66666666666667,3.66666666666667,1.66666666666667,2
"1795",1,1,13,3,2.66666666666667,3.33333333333333,3.66666666666667,2.33333333333333,4,3,2,2.66666666666667,4,2.66666666666667,2
"1796",1,1,13,2.66666666666667,3.66666666666667,3.66666666666667,3.66666666666667,3,3.66666666666667,4,3.66666666666667,3.33333333333333,3.66666666666667,2.66666666666667,3
"1797",1,2,13,2.66666666666667,2.33333333333333,1.66666666666667,4,3.66666666666667,2.33333333333333,3.33333333333333,4,3,2,2.66666666666667,3
"1798",1,2,14,3.66666666666667,3,3.66666666666667,3.33333333333333,4,1,3,3,2.33333333333333,3,3.33333333333333,3.33333333333333
"1799",1,1,13,3.66666666666667,3.33333333333333,2.5,3.66666666666667,4,4,3.33333333333333,3.33333333333333,3.66666666666667,3.33333333333333,4,4.33333333333333
"1800",1,2,13,3.33333333333333,3.33333333333333,3.66666666666667,3.66666666666667,3.66666666666667,4,3.33333333333333,4,3.33333333333333,4,3.33333333333333,4.33333333333333
"1801",1,2,13,4,3,4,4,4,4,4,3.66666666666667,3.66666666666667,3.33333333333333,2.66666666666667,2.66666666666667
"1802",1,2,13,4,3.33333333333333,2.33333333333333,4,4,4,3.66666666666667,2.33333333333333,2.33333333333333,4,4.33333333333333,5
"1803",1,1,13,3.66666666666667,3.33333333333333,2.33333333333333,4,3.66666666666667,1.66666666666667,3.33333333333333,2,2.66666666666667,2.66666666666667,3.33333333333333,4
"1804",1,2,13,4,1.66666666666667,4,3,3.66666666666667,4,3.66666666666667,3.66666666666667,3,1,3.66666666666667,4.66666666666667
"1805",3,1,15,4,4,3.33333333333333,4,3.66666666666667,4,3.66666666666667,4,4,4,4.33333333333333,4
"1806",3,2,15,3,3.33333333333333,2.33333333333333,3.33333333333333,4,4,3,3.66666666666667,3,3.33333333333333,3.33333333333333,4
"1807",3,2,16,3.66666666666667,3.66666666666667,3.33333333333333,3.66666666666667,4,4,4,3,4,3.33333333333333,4.66666666666667,5
"1808",3,1,15,3.33333333333333,3,2.66666666666667,3.66666666666667,3.33333333333333,2.33333333333333,3.66666666666667,3.33333333333333,4,3.66666666666667,3.33333333333333,2.66666666666667
"1809",3,2,15,3.66666666666667,3.33333333333333,2.66666666666667,2,3.66666666666667,4,3.33333333333333,4,3,3.33333333333333,4.5,4.66666666666667
"1810",3,1,15,3.66666666666667,3.66666666666667,3,3.66666666666667,3.66666666666667,4,3.33333333333333,3.33333333333333,3.33333333333333,3,4.33333333333333,4
"1811",3,1,15,3.33333333333333,3,1.66666666666667,2.33333333333333,2.33333333333333,4,3,4,2.66666666666667,3.33333333333333,3.66666666666667,4.33333333333333
"1812",3,1,15,4,3.33333333333333,3.66666666666667,3.66666666666667,4,4,3.66666666666667,3.66666666666667,3,4,4.66666666666667,4
"1813",3,1,16,3.33333333333333,3.66666666666667,2.66666666666667,4,4,4,3.33333333333333,3.33333333333333,3.33333333333333,4,4.33333333333333,4.33333333333333
"1814",3,2,16,3.33333333333333,3.66666666666667,3.33333333333333,3,3.66666666666667,4,3.66666666666667,3.33333333333333,3,4,4,3
"1815",3,2,15,2.66666666666667,3,2,3.66666666666667,3,4,3,4,3.33333333333333,4,4,3.66666666666667
"1816",3,2,15,2.66666666666667,2.66666666666667,2,4,1.66666666666667,4,3,3,2.66666666666667,3.33333333333333,2.33333333333333,2.66666666666667
"1817",3,2,16,3.66666666666667,3,3.33333333333333,4,4,4,3.66666666666667,3.66666666666667,3.66666666666667,3,2.66666666666667,4
"1818",3,2,15,4,3.66666666666667,4,3.66666666666667,4,4,3.66666666666667,4,3.66666666666667,4,5,5
"1819",3,2,16,3.66666666666667,3.66666666666667,3,4,3.66666666666667,4,3.33333333333333,3.33333333333333,3.5,4,5,5
"1820",3,1,15,3.66666666666667,3.66666666666667,2.33333333333333,4,4,3.66666666666667,4,2.66666666666667,3.66666666666667,4,4.66666666666667,4.33333333333333
"1821",3,2,16,3.33333333333333,3.66666666666667,2.66666666666667,3,3,4,3,4,2.66666666666667,3.33333333333333,2.33333333333333,2.66666666666667
"1822",3,1,15,4,3.66666666666667,3.66666666666667,3.66666666666667,4,4,3,3,3.33333333333333,4,5,4.33333333333333
"1823",3,2,15,3.33333333333333,3.33333333333333,2,3.33333333333333,4,4,3.66666666666667,4,3.66666666666667,4,4.66666666666667,4
"1824",3,1,15,3.66666666666667,3.66666666666667,2.66666666666667,3.66666666666667,4,3,3.66666666666667,3.66666666666667,4,3.66666666666667,3.66666666666667,5
"1825",3,1,15,3.33333333333333,3,2.66666666666667,3,3.33333333333333,3,3,2.66666666666667,2.33333333333333,3,3.33333333333333,4
"1826",3,2,15,3.66666666666667,3.33333333333333,3,4,4,4,3.66666666666667,4,3.66666666666667,4,5,5
"1827",3,1,15,4,4,3.66666666666667,4,4,3,4,3.33333333333333,4,3.33333333333333,3.33333333333333,4.33333333333333
